masked,original
##랑 눈마주치는 게 무서워도 화장실까지 숨어들어가면서까지먹냐...,아무리 사람들이랑 눈마주치는 게 무서워도 화장실까지 숨어들어가면서까지 밥을먹냐...
[UNK]?야 흔남이,어떘어? 잘남이야 흔남이야
히 좀 꺼 주름,히터 좀 꺼 주름 생겨.
##나시글,어디가나 득시글거리네
나 피 간 거한테 말했.,나 피방 간 거 선생님한테 말했잖아.
그거 보고 자하는 안 억울하겠냐?,그거 보고 자습하는 다른 애들은 안 억울하겠냐?
##가 더 사랑스럽지 않아 꼬리 살랑살랑 흔드는게 너무잖아,고양이가 더 사랑스럽지 않아? 꼬리 살랑살랑 흔드는게 너무 귀엽잖아
##이네,오 명품가방이네
##들은 너무 버릇이 없는 것.,요즘 초등학생들은 너무 버릇이 없는 것 같아.
"##해서 그래, 밖에 안 낳으니까.","애가 귀해서 그래, 한둘 밖에 안 낳으니까."
야한다는 뭐 제대로 하는거냐?,야 너 요새한다는 사업 뭐 제대로 하는거냐?
벗겨먹는게 투자를 받는거,벗겨먹는게 아니라 투자를 받는거야
돈 좀쓰면 나같은 젊은이들도할 수 있자나 ㅋㅋ,있는 돈 좀 나눠쓰면 나같은 젊은이들도 성공할 수 있자나 ㅋㅋ
번호 개 바꿔서 계속 전화를 해대 미치,번호 한두 개 바꿔서 계속 전화를 해대서 미치겠어
여자 한 번 잡아보면이 없겠다,여자 손 한 번 잡아보면 소원이 없겠다
"키우는 한테 엄마, 아빠 거 되게 별로더라.","난 키우는 동물 한테 엄마, 아빠 이러는 거 되게 별로더라."
##고 싶지...,난 늙고 싶지 않다...
,무슨 일인데 또
경찰이 남고을 성범죄대,경찰이 남고딩을 상대로 성범죄 저질렀대
중국 선수들는 거 기합이 아니라 욕이,중국 선수들 소리치는 거 기합이 아니라 욕이었대
외국어 전공해놓고 외국어 한마디도 못하는 대체 뭐하는?,외국어 전공해놓고 외국어 한마디도 못하는 사람들은 대체 뭐하는 사람들임?
[UNK] 는진거,[UNK]는 엄청 이뻐진거같음
그무늬 찢어버리고 다른 좀 사주고 싶어져,그 체크무늬 셔츠 찢어버리고 다른 옷 좀 사주고 싶어져
,저는 [UNK] 입니다
##실 다는 법 될 것 같은데?,수술실 cctv 다는 법 통과 될 것 같은데?
##는했지만 궤도에는 실패네.,발사는 성공했지만 궤도 진입에는 실패네.
,정말 아쉽다.
자신들을 섬 존재가 거지,자신들을 섬길 존재가 필요했던 거지
그렇다면 신이 백인 여자를 만든 이유가,그렇다면 신이 백인 여자를 만든 이유가 무엇일까?
집 앞에 잠수 타고 몰래 찍,연예인 집 앞에 잠수 타고 몰래 찍네.
행동이 범죄 그 자체,저런 행동이 범죄 그 자체다
교회 했네,교회 또 대면예배 했네
저앞에서 배달부해서 사고,저앞에서 배달부 신호위반해서 사고났데
##들 평생 돈도 집 하나 구할 수 있으려나 ㅠ,지금 20대들 평생 돈 모아도 집 하나 구할 수 있으려나 ㅠ
##블 애들 진짜 시끄럽다,아 옆테이블 애들 진짜 시끄럽다
회바회바팀이지 ㅋㅋ 사람에 싫고 갈림,회바회 팀바팀이지 ㅋㅋ 사람에 따라 싫고 좋음 갈림
이후 남자들의 경우 파트너가 평균 10명.,결혼 이후 남자들의 경우 다른 파트너가 평균 10명입니다.
##까 함,패딩 입을까 고민 함
아도 없이 바로이다 진짜,아 무슨 가을도 없이 바로 겨울이다 진짜
패딩 꺼내 하는 리얼 개빡침,패딩 꺼내야 하는 날씨 리얼 개빡침.
살아 안일어나면 됨 ㅋㅋ,나 살아 있을때 아무일 안일어나면 됨 ㅋㅋ
이슬람들이 한국에 대거유입된,이번에 이슬람 난민들이 한국에 대거유입된대
비가 많이 와서 홍수 피해가 다들했으면 좋겠네,비가 많이 와서 홍수 피해가 심하다던데 다들 무사했으면 좋겠네
돈 사람한테 말 진짜,돈 잃은 사람한테 말 진짜 심하게 하네
나 일본에서 남자 대여섯명이 단체로 고대 과잠 입고 일본 여자 헌 거 적 있음,나 일본에서 남자 대여섯명이 단체로 고대 과잠 입고 일본 여자 헌팅하는 거 본 적 있음
ㅇㅈ ㅋㅋ 그래놓고 깊이 있는 고민 하고 있고 겉으론 밝지만 속으론 우울 나 취해 있는 듯,ㅇㅈ ㅋㅋㅋ 그래놓고 깊이 있는 고민 하고 있고 겉으론 밝지만 속으론 우울한 나에 취해 있는 듯
공인이 재미만 있으면 되냐 맞아야지,공인이 재미만 있으면 되냐 사회 정서에도 맞아야지
걔랑 원나잇,나 걔랑 원나잇했어
사람 진짜 사진 사기ㅋ,와 이 사람 진짜 사진 사기네ㅋㅋㅋ
,강아지 키우고 싶다
와 진짜 대단하다. 어떻게 하면 생각들 있냐?,와 진짜 대단하다. 어떻게 하면 그런 생각들 할 수 있냐?
##서 가능하지ㅋㅋㅋ,나라서 가능하지ㅋㅋㅋ
설마 교수들이랑한?,너 설마 교수들이랑 회식한 거야?
나왔다고 다 잘 잘 거 아니다.,서울대 나왔다고 다 잘 먹고 잘 사는 거 아니다.
##끼리 다야지,친구끼리 다 친하게 지내야지
이엔 맛있는,이 세상엔 맛있는게 많으니까
##자 때는갈까 봐 숨어 지냈으면서 말이야,수산업자 사건 때는 잡혀갈까 봐 숨어 지냈으면서 말이야
##하려고 튀었었지,자기 사건 무마하려고 튀었었지
얘넨 왜 맨날 자기들 문화라고 지들만 수 난리?,얘넨 왜 맨날 자기들 문화라고 지들만 쓸 수 있다고 난리임?
지들이 낸 그대로 따라부거 뿐인데 인종차별이래 ㅋㅋ,그리고 지들이 낸 가사 그대로 따라부른거 뿐인데 인종차별이래 ㅋㅋ
아 중고차 사기 것,아 중고차 샀는데 사기 당한 것 같다
한글에 적용되는 모든체는 등록 막아야,한글에 적용되는 모든 글씨체는 저작권 등록 막아야한다
그정돈가 ; 근데 님왜 말을 그렇게 공격적으로하세요 사람 기분나쁘게 정말,그정돈가;; 근데 님왜 말을 그렇게 공격적으로하세요 사람 기분나쁘게 정말 너무하시네요
오늘 양아치가 나한테 돈을 빌려?,오늘 학교에서 양아치가 나한테 돈을 빌려 달라더라?
대통령 아들이 고작 서민이잖아.,대통령 아들이 고작 14이면 우리나라에서 서민이잖아.
우리나라 아파트값이지 적나라하게 거지.,우리나라 아파트값이 얼마나 비싼지 적나라하게 보여주는 거지.
그런 애들이 유학 간지지 다냐?,그런 애들이 유학 간지 안간지 일일이 다 알아보냐?
작가가 갑자기 죽어서 남은 사람들이 완결 냈 허무.,작가가 갑자기 죽어서 남은 사람들이 급하게 완결 냈다는데 허무하네.
이 터진 봤냐?,[UNK]이 터진거 봤냐?
"아니 칼들고도 하고, 바람도?","아니 칼들고 위협도 하고, 바람도 피웠다는데?"
,왜 그런말 하냐
개그먼 [UNK]? 말하는거 넘긴,개그우먼 [UNK]? 말하는거 넘 웃기긴 하더라
남자애가 게이라고 커밍아웃,친한 남자애가 자기 게이라고 커밍아웃했어
그래서 뭐 그냥 무덤 보이고 왔는데 잘한 거겠지?,그래서 뭐 그냥 무덤덤한 반응 보이고 왔는데 잘한 거겠지?
,너무 맛있어
경찰이 식용 사용대?,경찰이 식용유를 왜 사용했대?
야 화장실칸에서 사랑 나누는 커플,야 어제 화장실 옆칸에서 사랑 나누는 커플 봄
##들은 아직 안 빠졌 의미겠지,콘크리트층들은 아직 안 빠졌다는 의미겠지
,너 너무 시끄럽다
##들이 다같이 입고 찍고 싶은데 입 될까,동기들이 다같이 입고 사진 찍고 싶은데 입어도 될까
나 코인으로 돈 벌어서 이번에 건물 샀는데 어디하기도서 너한테,나 코인으로 돈 벌어서 이번에 건물 샀는데 어디 자랑하기도 뭐해서 너한테 말한다
사장님 로제 찜닭을 시켰는데 못 된것,사장님 로제 찜닭을 시켰는데 잘 못 배달 된것 같아요
닭니까 내가 우습게,닭 파니까 내가 우습게 보이냐?
얼마나 맛이겠냐 그냥해줘라,지들도 얼마나 죽을 맛이겠냐 그냥 이해해줘라
##게 만들어줘야지.,내가 손수 맛있게 만들어줘야지.
##치 못한 불의의인데.,그건 예상치 못한 불의의 사고인데.
##났니?,어디서 사고났니?
##도 없는데. 뭐로 먹 원.,반찬도 없는데. 뭐로 먹으란 건지 원.
##들은 왜 이렇게 것밖에 없냐?,요즘 광고들은 왜 이렇게 짜증나는 것밖에 없냐?
##주고 나니까 소리가 안나네,너한테 자전거 빌려주고 나니까 소리가 안나네
굉장히 맛있게네,굉장히 맛있게 잘 먹네.
,아니 안 봤는데
그런데 밝혀진도 서방들이 엄청 못했잖아,그런데 밝혀진 이후에도 서방 국가들이 대응 엄청 못했잖아
딱보니 한국 독재 되는 감기 수준이니 그러지,딱보니 한국 같이 방역 독재 안해도 되는 감기 수준이니 그러지
예쁜 여자들 비싼 척 한다는 말,예쁜 여자들 비싼 척 한다는 말 웃기지 않아?
게 하지 비싼는 모르겠고,예쁜 게 좋긴 하지 비싼 건지는 모르겠고
##까 중간이 없네,이렇게 말하고 나니까 중간이 없네
##할 너무,생리할 때 너무 힘들어
##랑귄다며?,너 일본인이랑 사귄다며?
[UNK]났네 법인카드로 1억을 유흥에대,[UNK] 진짜 큰일났네 법인카드로 1억을 유흥에 썼대
,참 안타깝다
##게 하네,매번 기다리게 하네.
그게 사람이인가,그게 늦은 사람이 할말인가?
아미안 옆사람 만지는게 버릇이라,아 미안미안 내가 자꾸 옆사람 만지는게 버릇이라
##은 역시 뭐든지 다준다니까ㅎㅎ,삼촌은 역시 뭐든지 다 사준다니까ㅎㅎ
##도 있을 거 다,우리 지역도 있을 거 다 있어
범벅,나도 땀 범벅이야
##하는 사람이 주먹 날리 형량 더 쌔져서가,운동하는 사람이 주먹 날리면 형량 더 쌔져서 그런건가
좀 죽여,야 개미 좀 그만 죽여
아다,아 무서웠다 방금
##들도 성형 세상인데 뭘,배우들도 성형 많이 하는 세상인데 뭘
실컷 키워 또 퇴사 중소기업 해먹기,실컷 키워놨더니 또 퇴사 중소기업 해먹기 어렵네
[UNK] 띵이지 가슴이,[UNK] 띵작이지 가슴이 웅장해진다
##가 뭐 저리 크냐,저 사람 키가 뭐 저리 크냐
##길래가 저렇게 크지 부럽다,뭘 먹었길래 키가 저렇게 크지 부럽다
,빨리빨리 좀 움직여
장애인장을 했다,나  장애인 샤워장 이용을 했다
아 그래?부터 정상인장 갈,아 그래? 담부터 정상인 샤워장 갈게
너 들으니 확,너 말 들으니 정신이 확 든다
아 약한걸하냐?,아 근데 법이 약한걸 어떡하냐 ?
피아구분 못하고 분탕질하는 너무,피아구분 못하고 분탕질하는 애들 너무 많은거 아니냐
ㅋㅋ 부모를 반으로 접어버리면하냐,ㅋㅋ 암만 그래도 부모를 반으로 접어버리면 어떡하냐
##으니까 차려줬지,안 먹으니까 안 차려줬지
이쁘고 날씬한 거 필요없고 좀 잘줘봐,이쁘고 날씬한 거 필요없고 밥이나 좀 잘 채려줘봐
위암이나 대장암 3기 했으면.,적당히 위암이나 대장암 3기라고 했으면 모를까.
고아출신에 다섯살 때부터 길바닥한?,고아출신에 다섯살 때부터 길바닥 생활한 사람이라며?
,ㅋㅋ왜?
,그건 그래.
##같이 애가 일을 너무 못해서 참다 참다 말했거든? 울더라,알바같이 하는 애가 일을 너무 못해서 참다 참다 말했거든? 근데 울더라
마침 사장님 딱고 하는데 억울해서 눈물 날 뻔,마침 사장님 딱 들어와서 무슨 일이냐고 하는데 억울해서 눈물 날 뻔
##도 치열 현장인데 노후 여가 쉼터랍시고 내려온 사람들이 당연히 곱게 안 보이겠지,시골도 치열한 노동 현장인데 노후 여가 쉼터랍시고 내려온 사람들이 당연히 곱게 안 보이겠지
여자 남자 서로 손해도 보고 그런거해가는 결혼 거지,여자 남자 서로 손해도 보고 그런거 이해해가는 과정이 결혼인 거지
너는 가족을 위해서 돈 게 그렇게 고고 억울?,너는 가족을 위해서 돈 버는 게 그렇게 고깝고 억울하냐?
방송 나와서 때마다지 꺼직해,방송 나와서 말할 때마다 웬지 꺼름직해
##질,코로나가 끝나질 않네
- 방역더니 진짜,그니깐 K-방역 이러더니 진짜
,그런거 왜 올리냐
아 그냥 자하고 싶다 왜 다니려고?,아 그냥 자퇴하고 싶다 왜 학교 다니려고 했지?
나도 자하고 싶은데 너무 반대한다.,나도 자퇴하고 싶은데 집에서 너무 반대한다..
"옆 사람이 내 것, 조현인가?","옆 사람이 내 욕 하는 것 같은데, 조현인가?"
그 사람들은 게 없으니 당연히,그 사람들은 무서운 게 없으니 당연히 많지
##을한 사랑 이런건가보네,국경을 초월한 사랑 이런건가보네
##을 하는데 돈을 안 주네,돈을 줘야지 개발을 하는데 돈을 안 주네
여자도 함,여자도 군대가야 함
진짜 판사들이 성범죄자는 건 이해가,진짜 판사들이 성범죄자 풀어주는 건 이해가 안된다.
[UNK]린 가슴에 입,[UNK] 여린 가슴에 상처 입었어
##했냐?,백신접종했냐?
##한 문제있는 인간,저번에 얘기한 문제있는 인간?
말투가 경박한,말투가 좀 경박한가봐?
살 없는데 운전을 왜 합니까?,차 살 돈도 없는데 운전을 왜 해야 합니까?
##게 여기 와서 좀게,이보게 자네 여기 와서 좀 앉게
,무슨일이야
계속 살아서 일본인 같이 생겼네,쟤는 계속 일본에 살아서 그런지 일본인 같이 생겼네
아니 일본에서 살았다고 사람처럼 생겼다고 건 너무잖아,아니 일본에서 살았다고 일본 사람처럼 생겼다고 그러는 건 너무 억지잖아
살지를 말던가,그러면 일본 가서 살지를 말던가
##겨주고도 입혀주고 너무 즐거웠었어.,머리도 빗겨주고 옷도 입혀주고 너무 즐거웠었어.
##이 아니어도 저장 각이다,이건 팬이 아니어도 저장 각이다
와중에까지 조이면,이 와중에 대출까지 조이면 어쩌라고
##에서 퍽살 사람,치킨에서 퍽퍽살 좋아하는 사람
"나, 나, 나. 나 퍽살","나, 나, 나. 나 퍽퍽살만 먹음"
"그때 여자 진짜 말도 아니던데 된장녀, 김치녀하더라","그때 여자 인권 진짜 말도 아니던데 된장녀,김치녀라면서 비하하더라"
너네 후회할 일 만들지 말고 조용히 있어라 진짜 왕따 가담는잖아,너네 후회할 일 만들지 말고 조용히 있어라 쟤가 진짜 왕따 가담했는지는 모르잖아
##지?,응 예쁘지 않아?
좁은 게 아니라 지저분해서 더 같아,좁은 게 아니라 너무 지저분해서 더 그런거 같아.
다 쓰는 물건들이라서 버릴 수가.,이거 다 내가 쓰는 물건들이라서 버릴 수가 없어.
지방에 모든 대학교가 저렇 ㅋㅋㅋ,지방에 있다고 모든 대학교가 저렇진 않아 ㅋㅋㅋ
